WaferNo,RecipeID,Time,CarrierPressure(psi),PlatenSpeed(rpm),CarrierSpeed(rpm),SlurryFlowRate(mL/min),ConditionerPressure(psi),ConditionerSpeed(rpm),PolishTime(sec),Temperature(C),RemovalRate(A/min),Uniformity(%),Status
Wafer #4510,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1885,96.4,WARNING
Wafer #4511,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4512,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1891,96.4,WARNING
Wafer #4513,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1885,96.4,WARNING
Wafer #4514,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4515,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1890,96.4,WARNING
Wafer #4516,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1891,96.4,WARNING
Wafer #4517,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1889,96.4,WARNING
Wafer #4518,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1886,96.4,WARNING
Wafer #4519,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1886,96.4,WARNING
Wafer #4520,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1893,96.4,WARNING
Wafer #4521,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1878,96.4,WARNING
Wafer #4522,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1892,96.4,WARNING
Wafer #4523,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1885,96.4,WARNING
Wafer #4524,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1890,96.4,WARNING
Wafer #4525,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1882,96.4,WARNING
Wafer #4526,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1893,96.4,WARNING
Wafer #4527,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1896,96.4,WARNING
Wafer #4528,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1885,96.4,WARNING
Wafer #4529,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1882,96.4,WARNING
Wafer #4530,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1887,96.4,WARNING
Wafer #4531,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1894,96.4,WARNING
Wafer #4532,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1891,96.4,WARNING
Wafer #4533,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1894,96.4,WARNING
Wafer #4534,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1886,96.4,WARNING
Wafer #4535,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1890,96.4,WARNING
Wafer #4536,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4537,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1880,96.4,WARNING
Wafer #4538,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1879,96.4,WARNING
Wafer #4539,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1891,96.4,WARNING
Wafer #4540,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1890,96.4,WARNING
Wafer #4541,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1884,96.4,WARNING
Wafer #4542,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4543,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1883,96.4,WARNING
Wafer #4544,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1889,96.4,WARNING
Wafer #4545,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1896,96.4,WARNING
Wafer #4546,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1889,96.4,WARNING
Wafer #4547,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1891,96.4,WARNING
Wafer #4548,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4549,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1883,96.4,WARNING
Wafer #4550,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1887,96.4,WARNING
Wafer #4551,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1890,96.4,WARNING
Wafer #4552,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1889,96.4,WARNING
Wafer #4553,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1883,96.4,WARNING
Wafer #4554,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1881,96.4,WARNING
Wafer #4555,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1892,96.4,WARNING
Wafer #4556,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1888,96.4,WARNING
Wafer #4557,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1888,96.4,WARNING
Wafer #4558,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1884,96.4,WARNING
Wafer #4559,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1887,96.4,WARNING
Wafer #4560,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1891,96.4,WARNING
Wafer #4561,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1885,96.4,WARNING
Wafer #4562,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.2,1893,96.4,WARNING
Wafer #4563,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1889,96.4,WARNING
Wafer #4564,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1887,96.4,WARNING
Wafer #4565,RCP-001,13:16:57,3.5,36,84,500,3.0,80,60,28.3,1895,96.4,WARNING
Wafer #4566,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1881,96.4,WARNING
Wafer #4567,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1886,96.4,WARNING
Wafer #4568,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1883,96.4,WARNING
Wafer #4569,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.4,1887,96.4,WARNING
Wafer #4570,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1878,96.4,WARNING
Wafer #4571,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1882,96.4,WARNING
Wafer #4572,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1883,96.4,WARNING
Wafer #4573,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.4,1883,96.4,WARNING
Wafer #4574,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.4,1884,96.4,WARNING
Wafer #4575,RCP-001,13:16:57,3.5,36,84,473,3.0,80,60,29.3,1879,96.4,WARNING
Wafer #4576,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.1,1876,96.4,WARNING
Wafer #4577,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1881,96.4,WARNING
Wafer #4578,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1876,96.4,WARNING
Wafer #4579,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1869,96.4,WARNING
Wafer #4580,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.1,1877,96.3,WARNING
Wafer #4581,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.1,1888,96.4,WARNING
Wafer #4582,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1878,96.4,WARNING
Wafer #4583,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1875,96.4,WARNING
Wafer #4584,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1879,96.4,WARNING
Wafer #4585,RCP-001,13:16:57,3.5,36,84,453,3.0,80,60,30.2,1884,96.4,WARNING
Wafer #4586,RCP-001,13:16:57,3.5,36,84,426,3.0,80,60,31.2,1872,96.5,WARNING
Wafer #4587,RCP-001,13:16:57,3.5,36,84,426,3.0,80,60,31.2,1871,96.4,WARNING
Wafer #4588,RCP-001,13:16:57,3.5,36,84,426,3.0,80,60,31.2,1872,96.4,WARNING
Wafer #4589,RCP-001,13:16:57,3.5,36,84,426,3.0,80,60,31.2,1863,96.4,WARNING
Wafer #4590,RCP-001,13:16:57,3.5,36,84,426,3.0,80,60,31.2,1872,96.4,WARNING
Wafer #4591,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.1,1870,96.4,WARNING
Wafer #4592,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1868,96.4,WARNING
Wafer #4593,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1863,96.4,WARNING
Wafer #4594,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1864,96.4,WARNING
Wafer #4595,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.1,1866,96.4,WARNING
Wafer #4596,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1857,96.4,WARNING
Wafer #4597,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1859,96.4,WARNING
Wafer #4598,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.1,1867,96.4,WARNING
Wafer #4599,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.2,1868,96.4,WARNING
Wafer #4600,RCP-001,13:16:57,3.5,36,84,402,3.0,80,60,32.1,1865,96.4,WARNING
Wafer #4601,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1863,96.4,WARNING
Wafer #4602,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.2,1860,96.4,WARNING
Wafer #4603,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1860,96.4,WARNING
Wafer #4604,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1855,96.4,WARNING
Wafer #4605,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1857,96.4,WARNING
Wafer #4606,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1858,96.4,WARNING
Wafer #4607,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1865,96.4,WARNING
Wafer #4608,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1860,96.4,WARNING
Wafer #4609,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1861,96.4,WARNING
Wafer #4610,RCP-001,13:16:57,3.5,36,84,379,3.0,80,60,33.1,1866,96.4,WARNING
Wafer #4611,RCP-001,13:16:57,3.5,36,84,351,3.0,80,60,34.2,1855,96.4,WARNING
Wafer #4612,RCP-001,13:16:57,3.5,36,84,351,3.0,80,60,34.2,1850,96.4,WARNING
Wafer #4613,RCP-001,13:16:57,3.5,36,84,351,3.0,80,60,34.2,1844,96.4,WARNING
Wafer #4614,RCP-001,13:16:57,3.5,36,84,351,3.0,80,60,34.2,1850,96.4,WARNING
Wafer #4615,RCP-001,13:16:57,3.5,36,84,351,3.0,80,60,34.2,1849,96.4,WARNING
Wafer #4616,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1845,96.4,WARNING
Wafer #4617,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1845,96.4,WARNING
Wafer #4618,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1848,96.4,WARNING
Wafer #4619,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1845,96.4,WARNING
Wafer #4620,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1856,96.4,WARNING
Wafer #4621,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1846,96.4,WARNING
Wafer #4622,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1839,96.4,WARNING
Wafer #4623,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1851,96.4,WARNING
Wafer #4624,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1842,96.4,WARNING
Wafer #4625,RCP-001,13:16:57,3.5,36,84,332,3.0,80,60,35.0,1847,96.4,WARNING
Wafer #4626,RCP-001,13:16:58,3.5,36,84,312,3.0,80,60,35.8,1841,96.4,WARNING
Wafer #4627,RCP-001,13:16:58,3.5,36,84,312,3.0,80,60,35.8,1844,96.5,WARNING
Wafer #4628,RCP-001,13:16:58,3.5,36,84,312,3.0,80,60,35.7,1846,96.4,WARNING
Wafer #4629,RCP-001,13:16:58,3.5,36,84,312,3.0,80,60,35.8,1838,96.4,WARNING
Wafer #4630,RCP-001,13:16:58,3.5,36,84,312,3.0,80,60,35.8,1838,96.4,WARNING
Wafer #4631,RCP-001,13:16:58,3.5,36,84,293,3.0,80,60,36.5,1836,96.4,WARNING
Wafer #4632,RCP-001,13:16:58,3.5,36,84,293,3.0,80,60,36.6,1839,96.4,WARNING
Wafer #4633,RCP-001,13:16:58,3.5,36,84,293,3.0,80,60,36.6,1836,96.4,WARNING
Wafer #4634,RCP-001,13:16:58,3.5,36,84,293,3.0,80,60,36.6,1839,96.4,WARNING
Wafer #4635,RCP-001,13:16:58,3.5,36,84,293,3.0,80,60,36.6,1843,96.4,WARNING
Wafer #4636,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.3,1837,96.4,WARNING
Wafer #4637,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.3,1824,96.4,WARNING
Wafer #4638,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1828,96.4,WARNING
Wafer #4639,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1829,96.4,WARNING
Wafer #4640,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.3,1839,96.4,WARNING
Wafer #4641,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1826,96.4,WARNING
Wafer #4642,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1839,96.4,WARNING
Wafer #4643,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.3,1833,96.4,WARNING
Wafer #4644,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1840,96.4,WARNING
Wafer #4645,RCP-001,13:16:58,3.5,36,84,273,3.0,80,60,37.4,1834,96.4,WARNING
Wafer #4646,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1826,96.4,WARNING
Wafer #4647,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1833,96.5,WARNING
Wafer #4648,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1832,96.4,WARNING
Wafer #4649,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1834,96.4,WARNING
Wafer #4650,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1828,96.4,WARNING
Wafer #4651,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1830,96.4,WARNING
Wafer #4652,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1831,96.4,WARNING
Wafer #4653,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1831,96.4,WARNING
Wafer #4654,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,37.9,1833,96.4,WARNING
Wafer #4655,RCP-001,13:16:58,3.5,36,84,257,3.0,80,60,38.0,1824,96.4,WARNING
Wafer #4656,RCP-001,13:16:58,3.5,36,84,238,3.0,80,60,38.7,1829,96.4,WARNING
Wafer #4657,RCP-001,13:16:58,3.5,36,84,238,3.0,80,60,38.8,1812,96.4,WARNING
Wafer #4658,RCP-001,13:16:58,3.5,36,84,238,3.0,80,60,38.8,1821,96.4,WARNING
Wafer #4659,RCP-001,13:16:58,3.5,36,84,238,3.0,80,60,38.7,1829,96.4,WARNING
Wafer #4660,RCP-001,13:16:58,3.5,36,84,238,3.0,80,60,38.8,1823,96.4,WARNING
Wafer #4661,RCP-001,13:16:58,3.5,36,84,222,3.0,80,60,39.4,1818,96.4,WARNING
Wafer #4662,RCP-001,13:16:58,3.5,36,84,222,3.0,80,60,39.4,1814,96.4,WARNING
Wafer #4663,RCP-001,13:16:58,3.5,36,84,222,3.0,80,60,39.4,1823,96.4,WARNING
Wafer #4664,RCP-001,13:16:58,3.5,36,84,222,3.0,80,60,39.4,1823,96.4,WARNING
Wafer #4665,RCP-001,13:16:58,3.5,36,84,222,3.0,80,60,39.4,1822,96.4,WARNING
Wafer #4666,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1806,96.4,WARNING
Wafer #4667,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1808,96.4,WARNING
Wafer #4668,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1814,96.4,WARNING
Wafer #4669,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1816,96.4,WARNING
Wafer #4670,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1818,96.4,WARNING
Wafer #4671,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1817,96.4,WARNING
Wafer #4672,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1809,96.4,WARNING
Wafer #4673,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,39.9,1817,96.4,WARNING
Wafer #4674,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,40.0,1821,96.4,WARNING
Wafer #4675,RCP-001,13:16:58,3.5,36,84,207,3.0,80,60,39.9,1817,96.4,WARNING
Wafer #4676,RCP-001,13:16:58,3.5,36,84,191,3.0,80,60,40.6,1765,96.1,WARNING
Wafer #4677,RCP-001,13:16:58,3.5,36,84,191,3.0,80,60,40.6,1764,96.1,WARNING
Wafer #4678,RCP-001,13:16:58,3.5,36,84,191,3.0,80,60,40.6,1760,96.0,WARNING
Wafer #4679,RCP-001,13:16:58,3.5,36,84,191,3.0,80,60,40.6,1762,96.1,WARNING
Wafer #4680,RCP-001,13:16:58,3.5,36,84,191,3.0,80,60,40.6,1770,96.1,WARNING
Wafer #4681,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1716,95.8,WARNING
Wafer #4682,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1722,95.8,WARNING
Wafer #4683,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1715,95.8,WARNING
Wafer #4684,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1724,95.7,WARNING
Wafer #4685,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,40.9,1709,95.8,WARNING
Wafer #4686,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,40.9,1715,95.7,WARNING
Wafer #4687,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1716,95.7,WARNING
Wafer #4688,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,40.9,1722,95.8,WARNING
Wafer #4689,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1720,95.8,WARNING
Wafer #4690,RCP-001,13:16:58,3.5,36,84,183,3.0,80,60,41.0,1720,95.8,WARNING
Wafer #4691,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1702,95.6,WARNING
Wafer #4692,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.2,1700,95.6,WARNING
Wafer #4693,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1704,95.6,WARNING
Wafer #4694,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1699,95.6,WARNING
Wafer #4695,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1701,95.6,WARNING
Wafer #4696,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1700,95.6,WARNING
Wafer #4697,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1699,95.6,WARNING
Wafer #4698,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1700,95.6,WARNING
Wafer #4699,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1701,95.6,WARNING
Wafer #4700,RCP-001,13:16:58,3.5,36,84,179,3.0,80,60,41.1,1702,95.6,WARNING
Wafer #4701,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.5,1657,95.3,WARNING
Wafer #4702,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1661,95.3,WARNING
Wafer #4703,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1652,95.3,WARNING
Wafer #4704,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1655,95.3,WARNING
Wafer #4705,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1647,95.3,WARNING
Wafer #4706,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1647,95.3,WARNING
Wafer #4707,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1662,95.3,WARNING
Wafer #4708,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1655,95.3,WARNING
Wafer #4709,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1659,95.3,WARNING
Wafer #4710,RCP-001,13:16:58,3.5,36,84,171,3.0,80,60,41.4,1653,95.3,WARNING
Wafer #4711,RCP-001,13:16:58,3.5,36,84,163,3.0,80,60,41.8,1614,95.0,WARNING
Wafer #4712,RCP-001,13:16:58,3.5,36,84,163,3.0,80,60,41.8,1617,95.0,DANGER
Wafer #4713,RCP-001,13:16:58,3.5,36,84,163,3.0,80,60,41.8,1604,95.0,DANGER
Wafer #4714,RCP-001,13:16:58,3.5,36,84,163,3.0,80,60,41.7,1606,95.0,WARNING
Wafer #4715,RCP-001,13:16:58,3.5,36,84,163,3.0,80,60,41.7,1608,95.0,WARNING
Wafer #4716,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1590,94.9,DANGER
Wafer #4717,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.8,1592,94.9,DANGER
Wafer #4718,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1593,94.9,DANGER
Wafer #4719,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1593,94.9,DANGER
Wafer #4720,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1590,94.9,DANGER
Wafer #4721,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.8,1593,94.9,DANGER
Wafer #4722,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.8,1597,94.9,DANGER
Wafer #4723,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.8,1595,94.8,DANGER
Wafer #4724,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1587,94.9,DANGER
Wafer #4725,RCP-001,13:16:58,3.5,36,84,160,3.0,80,60,41.9,1596,94.9,DANGER
Wafer #4726,RCP-001,13:16:58,3.5,36,84,148,3.0,80,60,42.5,1527,94.4,DANGER
Wafer #4727,RCP-001,13:16:58,3.5,36,84,148,3.0,80,60,42.5,1524,94.4,DANGER
Wafer #4728,RCP-001,13:16:58,3.5,36,84,148,3.0,80,60,42.5,1529,94.4,DANGER
Wafer #4729,RCP-001,13:16:58,3.5,36,84,148,3.0,80,60,42.5,1525,94.4,DANGER
Wafer #4730,RCP-001,13:16:58,3.5,36,84,148,3.0,80,60,42.5,1518,94.5,DANGER
Wafer #4731,RCP-001,13:16:58,3.5,36,84,144,3.0,80,60,42.9,1503,94.3,DANGER
Wafer #4732,RCP-001,13:16:58,3.5,36,84,144,3.0,80,60,43.0,1506,94.3,DANGER
Wafer #4733,RCP-001,13:16:58,3.5,36,84,144,3.0,80,60,42.9,1504,94.3,DANGER
Wafer #4734,RCP-001,13:16:58,3.5,36,84,144,3.0,80,60,43.0,1504,94.3,DANGER
Wafer #4735,RCP-001,13:16:58,3.5,36,84,144,3.0,80,60,43.0,1508,94.3,DANGER
Wafer #4736,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1457,94.0,DANGER
Wafer #4737,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1453,94.0,DANGER
Wafer #4738,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1453,94.0,DANGER
Wafer #4739,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1460,94.0,DANGER
Wafer #4740,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,44.0,1459,94.0,DANGER
Wafer #4741,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1459,94.0,DANGER
Wafer #4742,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1453,94.0,DANGER
Wafer #4743,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1450,94.0,DANGER
Wafer #4744,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,43.9,1457,94.0,DANGER
Wafer #4745,RCP-001,13:16:58,3.5,36,84,136,3.0,80,60,44.0,1459,94.0,DANGER
Wafer #4746,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1439,93.8,DANGER
Wafer #4747,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1433,93.8,DANGER
Wafer #4748,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1437,93.8,DANGER
Wafer #4749,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1438,93.8,DANGER
Wafer #4750,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1440,93.8,DANGER
Wafer #4751,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1437,93.8,DANGER
Wafer #4752,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1443,93.8,DANGER
Wafer #4753,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.5,1432,93.8,DANGER
Wafer #4754,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1435,93.8,DANGER
Wafer #4755,RCP-001,13:16:58,3.5,36,84,132,3.0,80,60,44.4,1437,93.8,DANGER
Wafer #4756,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1411,93.7,DANGER
Wafer #4757,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1412,93.7,DANGER
Wafer #4758,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1420,93.6,DANGER
Wafer #4759,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1417,93.7,DANGER
Wafer #4760,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1414,93.7,DANGER
Wafer #4761,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1416,93.7,DANGER
Wafer #4762,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1416,93.7,DANGER
Wafer #4763,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.8,1418,93.6,DANGER
Wafer #4764,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1419,93.7,DANGER
Wafer #4765,RCP-001,13:16:58,3.5,36,84,128,3.0,80,60,44.9,1418,93.7,DANGER
